"rCRA"	"rError"
31056	50
30524	50
30501	50
31069	50
30614	50
31153	50
30362	50
30552	50
30391	50
30386	50
30592	50
31227	50
30478	50
31033	50
30762	50
30608	50
30541	50
30512	50
30379	50
30748	50
30374	50
31353	50
30630	50
30241	50
30589	50
30655	50
30527	50
30689	50
31026	50
30428	50
31423	50
30991	50
31243	50
31043	50
30763	50
31202	50
30754	50
31157	50
31018	50
30873	50
30915	50
30630	50
30597	50
30955	50
31299	50
31155	50
30488	50
31129	50
31301	50
30738	50
30610	50
31362	50
30770	50
30374	50
31197	50
30795	50
30709	50
30659	50
31136	50
31255	50
31233	50
30803	50
30605	50
31148	50
31144	50
30836	50
30678	50
30761	50
30772	50
30459	50
30355	50
30961	50
31333	50
30342	50
31351	50
30643	50
30282	50
31209	50
30652	50
30548	50
