"rCRA"	"rError"
28712	50
28605	50
29155	50
28818	50
29064	50
28616	50
29320	50
28764	50
29040	50
28978	50
28870	50
28802	50
28914	50
29029	50
28903	50
28712	50
29477	50
29083	50
29489	50
29236	50
29370	50
28865	50
28904	50
29050	50
29164	50
29212	50
28723	50
29021	50
29440	50
28830	50
29036	50
29378	50
28759	50
29044	50
29008	50
29278	50
29016	50
28880	50
28745	50
29107	50
29033	50
29034	50
29267	50
28811	50
28969	50
28682	50
29086	50
28836	50
28952	50
29098	50
29255	50
29001	50
28854	50
29358	50
29427	50
29114	50
28935	50
29124	50
29061	50
29025	50
28615	50
29152	50
28954	50
29611	50
29516	50
29119	50
28930	50
29051	50
29117	50
29141	50
28902	50
28684	50
29290	50
28991	50
28915	50
29108	50
29083	50
29087	50
28809	50
28863	50
