"rCRA"	"rError"
31034	20
30870	20
30811	20
30924	20
31350	20
31306	20
30953	20
30477	20
31391	20
30749	20
30879	20
30587	20
31482	20
31310	20
30859	20
31191	20
30794	20
31586	20
30525	20
31350	20
30492	20
30552	20
31335	20
31240	20
30830	20
31443	20
30913	20
31216	20
30920	20
31411	20
30837	20
30958	20
30563	20
30827	20
30715	20
31333	20
30794	20
31124	20
30736	20
30770	20
31455	20
31298	20
31255	20
31259	20
31239	20
30910	20
31352	20
31417	20
30703	20
30784	20
30535	20
30806	20
31202	20
31112	20
31491	20
30979	20
30786	20
31004	20
31539	20
30990	20
30853	20
31076	20
31271	20
31670	20
31166	20
31362	20
31159	20
31277	20
31386	20
30562	20
31465	20
31407	20
30996	20
31117	20
30522	20
30580	20
31302	20
31349	20
30623	20
31267	20
