"rCRA"	"rError"
8461	50
8252	50
8680	50
8789	50
8888	50
8892	50
8173	50
8748	50
8308	50
8139	50
8764	50
8418	50
8294	50
8303	50
8346	50
8811	50
8937	50
8042	50
8593	50
8221	50
8745	50
8762	50
8114	50
8247	50
8006	50
8748	50
8281	50
7960	50
8301	50
8728	50
8705	50
8144	50
8781	50
8837	50
8385	50
8352	50
8154	50
8689	50
8152	50
8811	50
8161	50
8206	50
8478	50
8432	50
8253	50
8338	50
8470	50
8147	50
8655	50
8697	50
8521	50
8642	50
8129	50
8796	50
8365	50
8711	50
8620	50
8627	50
8658	50
8614	50
8178	50
8303	50
8839	50
8813	50
8212	50
8731	50
8820	50
8571	50
8740	50
8844	50
8781	50
8810	50
8395	50
8760	50
8750	50
8793	50
8174	50
8219	50
8755	50
8199	50
