"rCRA"	"rError"
30120	20
30106	20
29780	20
29875	20
29998	20
30391	20
29387	20
29876	20
30640	20
30514	20
29746	20
29691	20
29967	20
30342	20
29853	20
30137	20
29988	20
29456	20
29562	20
30415	20
30145	20
30071	20
29688	20
30140	20
29916	20
29866	20
29903	20
30713	20
30003	20
30311	20
29824	20
29873	20
30440	20
29608	20
29844	20
29602	20
30243	20
29886	20
30204	20
29486	20
29662	20
29679	20
29693	20
30020	20
29899	20
30654	20
30341	20
30592	20
30630	20
30485	20
29398	20
30222	20
30026	20
29473	20
29939	20
29651	20
30018	20
29994	20
30773	20
29820	20
30394	20
29289	20
30408	20
29444	20
30501	20
30505	20
30443	20
29505	20
29437	20
30221	20
30478	20
29698	20
29599	20
29692	20
29696	20
30328	20
30547	20
30126	20
30675	20
30287	20
