"rCRA"	"rError"
34596	20
34289	20
33982	20
34462	20
34220	20
34629	20
34532	20
33651	20
34340	20
34504	20
33800	20
33852	20
33667	20
34307	20
33787	20
34417	20
33987	20
34460	20
34239	20
34613	20
35143	20
34379	20
34785	20
34840	20
34263	20
33752	20
34398	20
33778	20
34224	20
34336	20
34557	20
34254	20
33711	20
33830	20
34678	20
33923	20
34565	20
33899	20
33747	20
33814	20
34766	20
33901	20
34504	20
33691	20
34036	20
33766	20
34039	20
34420	20
33698	20
34765	20
34211	20
34160	20
33877	20
34094	20
34924	20
35116	20
34761	20
33717	20
33825	20
33802	20
34447	20
34718	20
34045	20
33776	20
34127	20
34377	20
34106	20
34417	20
34743	20
34608	20
34014	20
34058	20
34404	20
33645	20
34359	20
34021	20
34489	20
33756	20
33835	20
34344	20
