"rCRA"	"rError"
8711	50
8630	50
8276	50
8405	50
8728	50
8801	50
8328	50
8225	50
8883	50
8725	50
8273	50
8265	50
8728	50
8145	50
8838	50
8956	50
8369	50
8354	50
8383	50
8208	50
8213	50
8183	50
8225	50
8304	50
8777	50
8791	50
8802	50
8685	50
8735	50
8672	50
8274	50
8117	50
8220	50
8446	50
8406	50
8332	50
8830	50
8447	50
8672	50
8652	50
8662	50
8171	50
8723	50
8221	50
8762	50
8237	50
8287	50
8862	50
8709	50
8826	50
8800	50
8277	50
8664	50
8931	50
8205	50
8416	50
8286	50
8702	50
8709	50
8756	50
8685	50
8228	50
8885	50
8141	50
8206	50
8865	50
8857	50
8342	50
8407	50
8186	50
8280	50
8240	50
8671	50
8651	50
8434	50
8180	50
8559	50
8704	50
8414	50
8815	50
