"rCRA"	"rError"
5092	20
5054	20
5088	20
4691	20
4746	20
4973	20
5002	20
5279	20
5126	20
4779	20
5015	20
4545	20
5023	20
4813	20
4468	20
4983	20
4711	20
5211	20
4535	20
4490	20
5069	20
5208	20
4504	20
4517	20
4988	20
4903	20
5164	20
5166	20
4671	20
4618	20
4477	20
4641	20
4573	20
4950	20
4651	20
4840	20
4788	20
4792	20
4757	20
4519	20
4497	20
5069	20
4880	20
4910	20
4925	20
5040	20
4998	20
5055	20
5113	20
4814	20
4470	20
4729	20
4926	20
5359	20
4958	20
5316	20
4491	20
5044	20
4931	20
5273	20
4702	20
4825	20
4719	20
4727	20
5296	20
4952	20
5230	20
4762	20
4510	20
5106	20
5045	20
4524	20
4506	20
4463	20
4988	20
4728	20
5223	20
4584	20
4650	20
5031	20
