"rCRA"	"rError"
8288	20
8833	20
8775	20
8345	20
8875	20
8132	20
8185	20
8841	20
8253	20
8578	20
8826	20
8823	20
8481	20
8785	20
8900	20
8256	20
8378	20
8496	20
8468	20
8227	20
8692	20
8205	20
8229	20
8260	20
8190	20
8228	20
8159	20
8879	20
8684	20
8888	20
8794	20
8715	20
8250	20
8766	20
8824	20
8848	20
8898	20
8385	20
8668	20
8664	20
8324	20
8392	20
8197	20
8675	20
8763	20
8802	20
8685	20
8318	20
8766	20
8825	20
8633	20
8205	20
8230	20
8262	20
8651	20
8843	20
8485	20
8800	20
8301	20
8368	20
8685	20
8148	20
8727	20
8821	20
8757	20
8672	20
8857	20
8709	20
8899	20
8696	20
8872	20
8893	20
8785	20
8708	20
8234	20
8401	20
8324	20
8172	20
8808	20
8369	20
