"rCRA"	"rError"
5313	20
4931	20
4952	20
5052	20
5051	20
5777	20
5011	20
5318	20
5268	20
5748	20
5555	20
5025	20
4999	20
5450	20
5300	20
5376	20
4904	20
5217	20
5269	20
5613	20
5183	20
4973	20
5280	20
5355	20
5223	20
5352	20
5499	20
5506	20
4958	20
4955	20
5323	20
5550	20
5233	20
5049	20
5680	20
5038	20
5672	20
5123	20
5238	20
5522	20
5063	20
4979	20
5321	20
5339	20
5292	20
5528	20
4889	20
5580	20
5788	20
5305	20
5290	20
4932	20
4990	20
5057	20
5140	20
5300	20
5632	20
5126	20
5764	20
5274	20
5089	20
5656	20
4920	20
4914	20
5640	20
5571	20
5329	20
5252	20
5613	20
4997	20
4972	20
5069	20
5283	20
5017	20
5757	20
5076	20
5561	20
5656	20
5268	20
5083	20
