"rCRA"	"rError"
28750	20
28366	20
28556	20
28717	20
28454	20
28274	20
28363	20
28320	20
28529	20
28476	20
28353	20
28312	20
28419	20
28487	20
28543	20
28335	20
28614	20
28494	20
28601	20
28253	20
28671	20
28400	20
28497	20
28430	20
28307	20
28137	20
28582	20
28717	20
28510	20
28774	20
28544	20
28450	20
28379	20
28417	20
28233	20
28500	20
28876	20
28549	20
28437	20
28763	20
28491	20
28577	20
28442	20
28603	20
28308	20
28709	20
28707	20
28059	20
28350	20
28194	20
28688	20
28632	20
28262	20
28491	20
28703	20
28442	20
28566	20
28411	20
28650	20
28478	20
28516	20
28473	20
28421	20
28499	20
28430	20
28487	20
28361	20
28664	20
28602	20
28414	20
28399	20
28488	20
28329	20
28514	20
28460	20
28438	20
28216	20
28398	20
28430	20
28454	20
