"rCRA"	"rError"
7268	50
7165	50
7312	50
6838	50
6949	50
6552	50
6955	50
6582	50
7449	50
7135	50
7322	50
7423	50
6790	50
6856	50
7321	50
7094	50
6657	50
6666	50
7290	50
6572	50
7021	50
6685	50
6975	50
7446	50
7008	50
6969	50
6835	50
7363	50
6482	50
6989	50
7304	50
6743	50
6478	50
6713	50
6988	50
7021	50
7332	50
6924	50
6959	50
7111	50
6631	50
7399	50
7472	50
6937	50
6920	50
7139	50
7336	50
6474	50
6793	50
6600	50
6984	50
6875	50
7094	50
6661	50
7325	50
6626	50
7290	50
7140	50
7243	50
7016	50
6860	50
6951	50
7426	50
7176	50
6926	50
6633	50
6985	50
7299	50
7418	50
6487	50
7361	50
7005	50
6932	50
7144	50
7283	50
7036	50
6600	50
7441	50
7069	50
7183	50
