"rCRA"	"rError"
27736	50
28354	50
27652	50
28361	50
27943	50
27381	50
28127	50
27539	50
27564	50
28345	50
27739	50
28144	50
28426	50
28199	50
28125	50
28224	50
28327	50
27542	50
28128	50
27532	50
27487	50
27669	50
28115	50
27774	50
27971	50
28412	50
27801	50
27416	50
27638	50
28126	50
27730	50
28115	50
27994	50
27784	50
27744	50
27728	50
27649	50
28047	50
27510	50
27761	50
27302	50
27534	50
27434	50
27757	50
28165	50
28163	50
28363	50
27594	50
27444	50
27495	50
27427	50
27969	50
27621	50
28201	50
28369	50
27831	50
28298	50
27654	50
27913	50
28150	50
28574	50
27622	50
28297	50
27511	50
28472	50
27999	50
27574	50
28023	50
28014	50
27561	50
27842	50
28003	50
27642	50
28279	50
27625	50
27591	50
27636	50
27523	50
28203	50
27668	50
