"rCRA"	"rError"
33192	50
32828	50
33483	50
32966	50
33133	50
33064	50
33272	50
32858	50
33447	50
32898	50
33279	50
33249	50
33165	50
33161	50
33072	50
33244	50
33014	50
33494	50
33301	50
33251	50
33588	50
32909	50
32983	50
33311	50
33439	50
33357	50
33027	50
32959	50
32714	50
33336	50
33036	50
32880	50
33016	50
33232	50
33137	50
33175	50
33392	50
33257	50
32939	50
33466	50
33318	50
33378	50
33300	50
32991	50
33219	50
32740	50
33213	50
33155	50
33257	50
32900	50
33214	50
33323	50
32902	50
32924	50
33121	50
33349	50
33092	50
33214	50
32606	50
32940	50
33031	50
33079	50
32831	50
32925	50
32761	50
32953	50
33487	50
33190	50
33223	50
33437	50
32886	50
33048	50
33076	50
32813	50
32841	50
33231	50
32911	50
33181	50
32988	50
32883	50
