"rCRA"	"rError"
33477	50
33486	50
33369	50
33432	50
33381	50
33177	50
33328	50
33172	50
33586	50
33440	50
33465	50
33423	50
33576	50
33551	50
33441	50
33388	50
33489	50
33549	50
33279	50
33102	50
33189	50
33384	50
33572	50
33331	50
33459	50
33318	50
33292	50
33352	50
33490	50
33630	50
33179	50
33412	50
33449	50
33536	50
33345	50
33392	50
33494	50
33321	50
33581	50
33364	50
33398	50
33122	50
33589	50
33458	50
33470	50
33609	50
33561	50
33409	50
33436	50
33549	50
33312	50
33391	50
33582	50
33567	50
33417	50
33486	50
33428	50
33557	50
33519	50
33695	50
33400	50
33478	50
33280	50
33601	50
33570	50
33375	50
33321	50
33413	50
33508	50
33608	50
33272	50
33293	50
33358	50
33403	50
33240	50
33339	50
33419	50
33593	50
33461	50
33449	50
