"rCRA"	"rError"
33492	50
33410	50
33429	50
33699	50
33509	50
33525	50
33520	50
33759	50
33466	50
33413	50
33482	50
33586	50
33506	50
33334	50
33543	50
33668	50
33593	50
33521	50
33637	50
33393	50
33550	50
33568	50
33715	50
33375	50
33673	50
33438	50
33671	50
33696	50
33510	50
33379	50
33464	50
33455	50
33669	50
33484	50
33612	50
33589	50
33249	50
33447	50
33605	50
33510	50
33424	50
33675	50
33548	50
33602	50
33346	50
33460	50
33302	50
33414	50
33203	50
33376	50
33348	50
33397	50
33469	50
33630	50
33404	50
33543	50
33153	50
33477	50
33431	50
33479	50
33695	50
33434	50
33647	50
33620	50
33542	50
33552	50
33483	50
33400	50
33523	50
33597	50
33664	50
33666	50
33647	50
33536	50
33440	50
33386	50
33447	50
33610	50
33414	50
33561	50
