"rCRA"	"rError"
34649	20
33646	20
34401	20
34406	20
34113	20
34069	20
34447	20
34039	20
34363	20
33970	20
34089	20
33620	20
33675	20
34373	20
33973	20
33672	20
34090	20
34526	20
34507	20
33966	20
34068	20
33685	20
33480	20
33820	20
34500	20
33555	20
34836	20
33467	20
34153	20
34241	20
34014	20
33779	20
34745	20
34632	20
34011	20
34104	20
33991	20
34327	20
33925	20
34430	20
33562	20
33849	20
34050	20
34502	20
33759	20
33870	20
34133	20
34163	20
33719	20
34185	20
33904	20
33942	20
34317	20
33967	20
34322	20
33914	20
34220	20
33597	20
34838	20
34575	20
34342	20
34168	20
33689	20
34896	20
33798	20
34420	20
33619	20
34524	20
34174	20
34235	20
33647	20
33599	20
34346	20
34419	20
34461	20
34390	20
33746	20
34596	20
33982	20
33836	20
