"rCRA"	"rError"
4773	50
4408	50
4473	50
4382	50
4828	50
4520	50
4495	50
4982	50
4403	50
5006	50
4470	50
4809	50
4687	50
4322	50
4388	50
4734	50
4953	50
5019	50
5031	50
4557	50
4877	50
4670	50
4977	50
4461	50
4734	50
4696	50
4453	50
4675	50
4316	50
4868	50
4788	50
4594	50
4449	50
5051	50
4735	50
4465	50
4741	50
4516	50
5014	50
4525	50
4733	50
4792	50
4973	50
4674	50
4508	50
4496	50
4421	50
4528	50
4748	50
4489	50
4706	50
4557	50
4552	50
4528	50
5005	50
4550	50
4430	50
5027	50
4531	50
4969	50
4542	50
4735	50
4574	50
4472	50
4414	50
4544	50
4716	50
5033	50
4583	50
4507	50
4709	50
4625	50
4351	50
4366	50
4674	50
4954	50
4503	50
5113	50
5084	50
4526	50
