"rCRA"	"rError"
33278	50
33494	50
33212	50
33195	50
33575	50
33365	50
33190	50
33493	50
33220	50
33332	50
33410	50
33619	50
33224	50
33383	50
33417	50
33281	50
33359	50
33448	50
33314	50
33363	50
33332	50
33377	50
33414	50
33399	50
33632	50
33386	50
33533	50
33186	50
33269	50
33494	50
33597	50
33254	50
33558	50
33342	50
33570	50
33482	50
33585	50
33434	50
33300	50
33350	50
33309	50
33506	50
33249	50
33239	50
33394	50
33471	50
33527	50
33341	50
33353	50
33576	50
33244	50
33551	50
33378	50
33311	50
33383	50
33350	50
33486	50
33454	50
33308	50
33229	50
33286	50
33462	50
33462	50
33264	50
33481	50
33246	50
33233	50
33403	50
33382	50
33524	50
33250	50
33477	50
33205	50
33712	50
33345	50
33412	50
33424	50
33230	50
33333	50
33231	50
