"rCRA"	"rError"
5745	50
6140	50
5989	50
6156	50
5994	50
5493	50
6010	50
6052	50
5308	50
5832	50
5333	50
5648	50
5815	50
5901	50
5401	50
5727	50
6263	50
5689	50
5558	50
5720	50
5849	50
5638	50
5467	50
5689	50
5686	50
5547	50
6155	50
5889	50
5619	50
5603	50
6213	50
6077	50
5464	50
6121	50
6180	50
5871	50
6038	50
5982	50
5693	50
6006	50
5971	50
5451	50
5661	50
5851	50
6180	50
5394	50
6189	50
6265	50
5574	50
5295	50
5953	50
5920	50
6016	50
5538	50
5588	50
6239	50
6067	50
6238	50
5966	50
5651	50
6123	50
5629	50
5395	50
5425	50
5648	50
5736	50
5736	50
5965	50
5588	50
5725	50
5524	50
5945	50
6021	50
5604	50
5936	50
5483	50
5772	50
5589	50
5596	50
6148	50
