"rCRA"	"rError"
31494	50
30926	50
31563	50
31636	50
30634	50
31238	50
31199	50
31293	50
31224	50
30933	50
30591	50
31051	50
30917	50
30936	50
31486	50
30746	50
31515	50
30729	50
30911	50
31542	50
30761	50
31242	50
31190	50
31408	50
30551	50
31137	50
30522	50
30612	50
30636	50
30990	50
31531	50
30986	50
31441	50
31044	50
31410	50
31174	50
31151	50
30659	50
31287	50
30677	50
30673	50
30649	50
30646	50
30691	50
30828	50
31350	50
31349	50
30824	50
31144	50
30427	50
31133	50
31406	50
30513	50
31173	50
31292	50
31136	50
30435	50
31530	50
30462	50
31092	50
30862	50
30737	50
31452	50
31456	50
30444	50
31301	50
30720	50
30644	50
30640	50
31447	50
31171	50
30737	50
30729	50
31229	50
30604	50
31479	50
30553	50
31274	50
30957	50
30975	50
