"rCRA"	"rError"
1566	50
1072	50
1197	50
1524	50
1173	50
1152	50
844	50
727	50
1390	50
1337	50
985	50
1561	50
1071	50
1237	50
1160	50
1190	50
1241	50
1336	50
956	50
744	50
1349	50
1190	50
1244	50
583	50
858	50
1209	50
918	50
1109	50
1313	50
1278	50
785	50
1202	50
939	50
1329	50
1531	50
1294	50
695	50
1238	50
633	50
989	50
576	50
1230	50
1513	50
1105	50
868	50
1119	50
1151	50
1072	50
950	50
1429	50
1295	50
1148	50
974	50
1246	50
1042	50
1191	50
1185	50
1368	50
783	50
1194	50
1235	50
1108	50
1300	50
596	50
847	50
1536	50
612	50
1123	50
840	50
1112	50
928	50
1220	50
1595	50
1332	50
922	50
1131	50
633	50
835	50
951	50
1226	50
