"rCRA"	"rError"
32487	50
33024	50
33223	50
32642	50
32162	50
32660	50
32340	50
32959	50
32606	50
32889	50
33116	50
32854	50
32935	50
32854	50
32970	50
32836	50
32768	50
32801	50
32883	50
32165	50
32322	50
32926	50
32514	50
32753	50
32789	50
32892	50
32919	50
32604	50
32510	50
32530	50
32268	50
33104	50
32668	50
32922	50
32948	50
32989	50
32667	50
32321	50
32631	50
32809	50
32664	50
32566	50
33131	50
32343	50
32702	50
32955	50
32870	50
32610	50
32229	50
32934	50
32115	50
33059	50
32502	50
32188	50
32308	50
32511	50
32666	50
32452	50
32456	50
32675	50
32189	50
32756	50
32659	50
32559	50
32489	50
32732	50
32478	50
32233	50
33365	50
32855	50
32633	50
33071	50
32233	50
32437	50
32676	50
32951	50
32452	50
32521	50
32443	50
32711	50
