"rCRA"	"rError"
5589	50
5348	50
5931	50
5483	50
5379	50
5812	50
6051	50
6087	50
5310	50
5911	50
5498	50
6075	50
6069	50
5976	50
5901	50
6027	50
6065	50
5943	50
5510	50
5436	50
5981	50
5865	50
5993	50
5957	50
5656	50
5906	50
5941	50
6112	50
5786	50
6222	50
6205	50
5269	50
5812	50
5634	50
6002	50
5649	50
5353	50
6025	50
6035	50
5851	50
5871	50
5791	50
5752	50
5763	50
5309	50
5635	50
5727	50
5908	50
6108	50
5967	50
5915	50
5642	50
5809	50
6105	50
5740	50
5338	50
5646	50
5674	50
5798	50
5415	50
6118	50
5702	50
5705	50
6079	50
6150	50
5835	50
5698	50
5610	50
5456	50
5811	50
5273	50
5647	50
5442	50
5418	50
5466	50
5300	50
5711	50
5407	50
5719	50
5925	50
