"rCRA"	"rError"
1127	20
1233	20
1602	20
825	20
653	20
932	20
1144	20
771	20
1424	20
933	20
1590	20
1148	20
851	20
553	20
1021	20
973	20
1093	20
968	20
864	20
829	20
788	20
1236	20
632	20
1268	20
981	20
1604	20
1489	20
1085	20
1296	20
947	20
871	20
1260	20
959	20
952	20
1592	20
1070	20
768	20
917	20
1594	20
1288	20
1520	20
1193	20
1422	20
1295	20
1103	20
1077	20
867	20
939	20
835	20
1247	20
859	20
1622	20
906	20
1265	20
908	20
1513	20
1607	20
1364	20
662	20
1045	20
624	20
1031	20
1280	20
582	20
1459	20
1222	20
952	20
1256	20
1102	20
1048	20
933	20
1448	20
1317	20
985	20
1280	20
995	20
1268	20
1030	20
1486	20
816	20
