"rCRA"	"rError"
34653	50
34235	50
33727	50
34505	50
34355	50
33903	50
34269	50
33413	50
33572	50
33581	50
33974	50
33423	50
34021	50
34385	50
33779	50
34469	50
33898	50
34276	50
33941	50
33888	50
34309	50
33645	50
34288	50
33659	50
34201	50
34395	50
33914	50
34309	50
33865	50
33979	50
33866	50
34136	50
34130	50
34094	50
33602	50
34115	50
33670	50
33665	50
33750	50
33669	50
33736	50
34095	50
34121	50
33473	50
34045	50
34464	50
33447	50
33812	50
34252	50
34021	50
33897	50
33828	50
33458	50
34571	50
33676	50
33515	50
33901	50
34011	50
33849	50
34190	50
34110	50
33385	50
34496	50
33549	50
34270	50
33390	50
33892	50
34520	50
34052	50
34320	50
33938	50
34301	50
34454	50
33814	50
33826	50
34529	50
34590	50
33518	50
33600	50
34362	50
