"rCRA"	"rError"
29907	50
29363	50
29241	50
30241	50
29953	50
29205	50
29524	50
29383	50
29486	50
29473	50
29624	50
30038	50
30428	50
29455	50
29120	50
29722	50
29716	50
29646	50
29208	50
29675	50
30172	50
30118	50
29424	50
29823	50
29394	50
29431	50
30236	50
30320	50
29263	50
30561	50
30307	50
29814	50
29941	50
29302	50
29820	50
29106	50
30160	50
29067	50
30299	50
29248	50
30174	50
29689	50
29125	50
29151	50
29320	50
29884	50
29953	50
30010	50
29759	50
29635	50
29269	50
29232	50
29191	50
29276	50
29408	50
29882	50
29944	50
30303	50
30001	50
30135	50
29683	50
29597	50
29703	50
29247	50
29886	50
29310	50
29316	50
29304	50
29541	50
29378	50
29399	50
30097	50
29978	50
29412	50
29141	50
29058	50
29817	50
29170	50
29474	50
30159	50
