"rCRA"	"rError"
27635	50
28199	50
28331	50
27832	50
27846	50
28167	50
28364	50
28128	50
28077	50
28050	50
27673	50
28404	50
27911	50
27994	50
27715	50
28586	50
27598	50
28204	50
28127	50
28420	50
28265	50
28233	50
28439	50
28310	50
28503	50
28455	50
27569	50
28117	50
28241	50
28282	50
28116	50
28269	50
28102	50
28111	50
28252	50
27966	50
28295	50
28520	50
28434	50
28511	50
27889	50
28311	50
27919	50
28492	50
27984	50
28436	50
28214	50
28033	50
28103	50
27868	50
28527	50
27989	50
28104	50
28260	50
27977	50
28405	50
27850	50
27984	50
27953	50
28049	50
28109	50
28326	50
28059	50
28443	50
27589	50
27847	50
28176	50
28170	50
28446	50
28083	50
28186	50
28397	50
27933	50
28086	50
28115	50
27993	50
28331	50
28132	50
28244	50
28070	50
