"rCRA"	"rError"
31288	50
31618	50
31412	50
31343	50
31926	50
31325	50
31996	50
31097	50
32273	50
31452	50
31438	50
31655	50
31651	50
31698	50
31827	50
31345	50
31437	50
31331	50
31543	50
31405	50
32129	50
31716	50
31941	50
31273	50
31488	50
31285	50
32256	50
31734	50
32072	50
31368	50
31507	50
31333	50
31940	50
32361	50
31513	50
31646	50
31516	50
31540	50
32428	50
31449	50
31317	50
31349	50
31622	50
31320	50
32222	50
31503	50
31806	50
31460	50
31365	50
32088	50
31538	50
31290	50
32027	50
32069	50
31767	50
31393	50
31187	50
31570	50
31980	50
32114	50
31763	50
31300	50
32102	50
32429	50
31602	50
31396	50
31854	50
31442	50
32044	50
31871	50
31267	50
31730	50
31396	50
32039	50
31522	50
31791	50
31765	50
31752	50
31686	50
31449	50
