"rCRA"	"rError"
28865	20
28569	20
28938	20
28616	20
28858	20
28589	20
28808	20
28785	20
28951	20
29204	20
28983	20
28653	20
28307	20
28433	20
28330	20
28731	20
28294	20
28645	20
29061	20
28510	20
28883	20
28402	20
28666	20
28813	20
29032	20
28621	20
28998	20
28625	20
28956	20
28958	20
28817	20
28613	20
29089	20
28994	20
28991	20
28929	20
28464	20
29325	20
28653	20
28792	20
28740	20
28563	20
29043	20
28809	20
28700	20
28990	20
28988	20
28473	20
28809	20
28569	20
28911	20
28424	20
28670	20
29045	20
29035	20
29088	20
28802	20
28587	20
28655	20
28791	20
28772	20
28588	20
28812	20
28825	20
29112	20
28561	20
28836	20
28915	20
28618	20
28521	20
28969	20
28835	20
28465	20
28931	20
28789	20
28495	20
28643	20
29057	20
28859	20
28865	20
