"rCRA"	"rError"
33131	50
32662	50
33367	50
33118	50
32900	50
33274	50
32889	50
33113	50
33256	50
33262	50
33097	50
33230	50
33211	50
33406	50
33223	50
32810	50
33282	50
33578	50
32981	50
32876	50
32994	50
33275	50
32977	50
32854	50
33131	50
33074	50
33003	50
33330	50
32876	50
33193	50
32759	50
32921	50
33047	50
32926	50
33052	50
33070	50
33055	50
32917	50
32976	50
33231	50
33331	50
32859	50
33436	50
32903	50
32986	50
33211	50
32921	50
32945	50
32894	50
32843	50
32844	50
33050	50
33326	50
33227	50
33281	50
33302	50
33212	50
33044	50
33228	50
33184	50
32749	50
33164	50
33294	50
33042	50
33229	50
32808	50
33350	50
32714	50
33066	50
32999	50
33280	50
33278	50
32919	50
32742	50
33423	50
33455	50
33337	50
33166	50
33388	50
32935	50
