"rCRA"	"rError"
4063	50
4463	50
4135	50
4183	50
4529	50
4450	50
4047	50
4793	50
4510	50
4469	50
4131	50
4105	50
4216	50
4124	50
4430	50
4767	50
4528	50
4100	50
4433	50
4498	50
4271	50
4616	50
4411	50
4157	50
4530	50
4199	50
4438	50
4518	50
4269	50
4072	50
4375	50
4188	50
3983	50
4473	50
4125	50
4352	50
4164	50
3933	50
4230	50
4544	50
4239	50
4419	50
3990	50
4442	50
4518	50
4565	50
4739	50
4338	50
4089	50
4601	50
4513	50
4097	50
4102	50
4380	50
4033	50
4149	50
4521	50
4455	50
4051	50
4174	50
4071	50
4523	50
4467	50
4501	50
4638	50
4364	50
4743	50
4484	50
3997	50
4299	50
4092	50
4474	50
3954	50
4435	50
4650	50
4306	50
3984	50
4488	50
4165	50
4570	50
