"rCRA"	"rError"
8226	20
8402	20
8343	20
8326	20
8322	20
8169	20
8337	20
8108	20
8282	20
7946	20
8688	20
7949	20
8188	20
8196	20
8511	20
7946	20
7971	20
8042	20
7922	20
8132	20
8241	20
8185	20
7937	20
7890	20
7881	20
7897	20
8329	20
8400	20
8384	20
8345	20
7951	20
8337	20
8614	20
8701	20
8229	20
8118	20
8185	20
8743	20
8128	20
8722	20
8141	20
8296	20
8106	20
8680	20
8687	20
7939	20
8315	20
7995	20
8003	20
7996	20
7971	20
8332	20
8058	20
8517	20
8312	20
7987	20
8335	20
8228	20
8338	20
8187	20
8184	20
7903	20
7938	20
8121	20
8237	20
8485	20
8668	20
8463	20
8703	20
8241	20
7921	20
8478	20
8150	20
8159	20
8186	20
8219	20
8277	20
8363	20
7883	20
8136	20
