"rCRA"	"rError"
33293	50
33766	50
33419	50
33455	50
33397	50
33308	50
33685	50
33632	50
33220	50
33477	50
33454	50
33376	50
33353	50
33791	50
33515	50
33621	50
33320	50
33417	50
33395	50
33369	50
33468	50
33342	50
33559	50
33444	50
33506	50
33453	50
33500	50
33327	50
33465	50
33541	50
33566	50
33523	50
33444	50
33633	50
33823	50
33694	50
33752	50
33462	50
33736	50
33441	50
33611	50
33541	50
33503	50
33341	50
33368	50
33268	50
33662	50
33327	50
33145	50
33722	50
33374	50
33466	50
33507	50
33308	50
33515	50
33201	50
33489	50
33671	50
33441	50
33316	50
33370	50
33666	50
33407	50
33334	50
33356	50
33443	50
33330	50
33388	50
33339	50
33633	50
33202	50
33537	50
33210	50
33437	50
33424	50
33276	50
33448	50
33486	50
33380	50
33523	50
