"rCRA"	"rError"
33186	50
33277	50
33363	50
33228	50
33277	50
33364	50
33113	50
33279	50
33295	50
33442	50
33361	50
33525	50
33662	50
33485	50
33135	50
33502	50
33306	50
33445	50
33335	50
33463	50
33424	50
33330	50
33271	50
33197	50
33325	50
33381	50
33250	50
33539	50
33325	50
33238	50
33462	50
33464	50
33363	50
33326	50
33427	50
33328	50
33481	50
33381	50
33313	50
33479	50
33482	50
33319	50
33564	50
33412	50
33377	50
33263	50
33565	50
33372	50
33378	50
33372	50
33258	50
33344	50
33354	50
33416	50
33535	50
33291	50
33566	50
33333	50
33254	50
33242	50
33245	50
33218	50
33417	50
33345	50
33450	50
33407	50
33281	50
33208	50
33295	50
33233	50
33511	50
33253	50
33287	50
33384	50
33496	50
33780	50
33374	50
33323	50
33606	50
33258	50
