"rCRA"	"rError"
10444	20
10602	20
10377	20
10544	20
11063	20
10442	20
10333	20
10949	20
10348	20
10691	20
11046	20
10627	20
10409	20
10946	20
11037	20
10614	20
10390	20
11025	20
10430	20
10417	20
10923	20
10616	20
10559	20
11017	20
10524	20
10563	20
11026	20
10371	20
10640	20
10373	20
11039	20
10427	20
10364	20
10608	20
10641	20
10953	20
10358	20
10864	20
10426	20
11031	20
10388	20
10339	20
10369	20
10739	20
11033	20
10945	20
10698	20
10314	20
10331	20
10993	20
10469	20
10467	20
10348	20
10651	20
10380	20
10375	20
11131	20
10909	20
10560	20
10410	20
10947	20
10936	20
10561	20
10358	20
10359	20
10372	20
10340	20
10894	20
10454	20
10719	20
10864	20
10324	20
10493	20
10492	20
10444	20
10626	20
10423	20
10926	20
10400	20
10385	20
