"rCRA"	"rError"
1946	50
1644	50
1469	50
1694	50
1528	50
1865	50
1759	50
1463	50
1994	50
1959	50
1766	50
1529	50
1923	50
2021	50
2061	50
1879	50
1719	50
1961	50
2194	50
2033	50
1741	50
1986	50
1927	50
1785	50
2165	50
1526	50
1459	50
1907	50
1837	50
1762	50
1831	50
1590	50
1939	50
1430	50
1919	50
1754	50
1728	50
1981	50
1645	50
2083	50
2089	50
1700	50
1986	50
1515	50
1953	50
1570	50
1931	50
1848	50
2049	50
1891	50
1496	50
1640	50
1665	50
1774	50
1755	50
2134	50
1740	50
1875	50
1636	50
1916	50
2188	50
1911	50
1504	50
1564	50
1597	50
1578	50
1586	50
1761	50
1642	50
1420	50
2095	50
1849	50
1733	50
2060	50
2222	50
1648	50
1348	50
1703	50
1847	50
1805	50
