"rCRA"	"rError"
6341	50
6805	50
6964	50
7110	50
7067	50
6918	50
7022	50
6836	50
7388	50
6663	50
6250	50
6889	50
6314	50
6969	50
6893	50
6255	50
6671	50
7076	50
6474	50
6622	50
6845	50
7317	50
6998	50
6810	50
6956	50
6842	50
6930	50
6754	50
6483	50
6981	50
6427	50
6407	50
6622	50
6402	50
7115	50
6644	50
6902	50
6728	50
6226	50
7054	50
6600	50
6434	50
6297	50
6843	50
6197	50
6825	50
7001	50
7316	50
6985	50
6227	50
7021	50
6537	50
6443	50
6797	50
6824	50
6619	50
6244	50
7154	50
6373	50
6737	50
6908	50
6387	50
7289	50
6287	50
6982	50
6958	50
6680	50
6805	50
7072	50
6955	50
6895	50
6379	50
6590	50
6550	50
6257	50
6987	50
6989	50
6959	50
6592	50
6458	50
