"rCRA"	"rError"
27441	50
26977	50
27549	50
27293	50
27165	50
27017	50
27418	50
26453	50
27442	50
27382	50
26437	50
26590	50
26148	50
26849	50
26863	50
26197	50
27353	50
26675	50
26383	50
27404	50
26592	50
27187	50
26246	50
26467	50
26469	50
26628	50
26228	50
27592	50
26285	50
27116	50
26726	50
26713	50
27480	50
27576	50
27398	50
27546	50
26398	50
26222	50
26377	50
27556	50
26229	50
27707	50
26960	50
27517	50
26460	50
27371	50
26300	50
26989	50
27264	50
27328	50
27430	50
26516	50
27490	50
27591	50
27372	50
27445	50
26584	50
27638	50
27057	50
27530	50
26350	50
26258	50
26352	50
26700	50
27062	50
27121	50
26584	50
26928	50
26514	50
26734	50
26812	50
27610	50
27439	50
27698	50
26217	50
27489	50
26407	50
26627	50
26256	50
27476	50
