"rCRA"	"rError"
6295	50
7253	50
6251	50
6968	50
6331	50
6169	50
6140	50
6271	50
6768	50
6805	50
6809	50
7152	50
6205	50
6713	50
7082	50
6979	50
6591	50
6941	50
6648	50
6377	50
6779	50
6602	50
6238	50
6375	50
6374	50
7138	50
6442	50
6686	50
6695	50
6809	50
6585	50
6568	50
6312	50
6636	50
6787	50
6881	50
6601	50
6334	50
7103	50
7096	50
6593	50
6390	50
7140	50
6983	50
6678	50
6376	50
6723	50
7028	50
6660	50
6536	50
6405	50
6579	50
6752	50
6776	50
6882	50
6298	50
6532	50
6599	50
6398	50
6446	50
6786	50
6898	50
6852	50
6911	50
6210	50
6594	50
6724	50
6925	50
6253	50
6729	50
6708	50
6617	50
6206	50
6286	50
6215	50
6440	50
6351	50
6224	50
6929	50
6388	50
