"rCRA"	"rError"
28722	20
29063	20
28960	20
29209	20
28893	20
28825	20
29025	20
28742	20
28982	20
28757	20
28693	20
28815	20
29030	20
28626	20
28938	20
28871	20
28640	20
28502	20
28997	20
29007	20
28990	20
28396	20
29134	20
28914	20
29130	20
28951	20
28656	20
28787	20
28624	20
28539	20
29064	20
28747	20
28984	20
29160	20
28950	20
28845	20
28891	20
29150	20
28655	20
29446	20
28943	20
29130	20
29134	20
29050	20
29145	20
28877	20
29109	20
29061	20
28981	20
29083	20
28857	20
28554	20
29169	20
28814	20
28692	20
28900	20
28892	20
28913	20
28616	20
29291	20
29313	20
29123	20
28476	20
28708	20
29130	20
28774	20
29102	20
29428	20
28998	20
29015	20
28778	20
29077	20
28875	20
28539	20
29147	20
28804	20
28760	20
29200	20
29097	20
28891	20
