"rCRA"	"rError"
25045	50
25361	50
25241	50
25232	50
25269	50
24860	50
25259	50
24757	50
25262	50
25284	50
25288	50
25415	50
25315	50
25494	50
24839	50
25281	50
25611	50
25224	50
25190	50
24884	50
25216	50
24870	50
24716	50
25056	50
25663	50
25478	50
25101	50
25595	50
25223	50
24680	50
25494	50
25315	50
25542	50
25488	50
25941	50
25007	50
25310	50
25427	50
25277	50
25104	50
25291	50
25750	50
25235	50
24801	50
25327	50
24981	50
25489	50
24947	50
25188	50
25497	50
25249	50
25237	50
25343	50
25793	50
25581	50
25030	50
25857	50
25346	50
25273	50
24906	50
25110	50
25281	50
25888	50
25058	50
25010	50
25346	50
25061	50
25297	50
25300	50
25169	50
25800	50
25045	50
25412	50
25218	50
25138	50
25371	50
25312	50
25244	50
25773	50
25308	50
