"rCRA"	"rError"
29236	50
29142	50
30384	50
30306	50
30022	50
29850	50
29085	50
29812	50
29477	50
29989	50
29933	50
29296	50
29803	50
29594	50
30175	50
29866	50
29128	50
29318	50
29303	50
29105	50
29210	50
29211	50
29347	50
29491	50
29609	50
29692	50
29170	50
29562	50
30350	50
29120	50
29582	50
30253	50
29128	50
29385	50
29248	50
29528	50
29493	50
29107	50
29732	50
29528	50
29698	50
29247	50
29468	50
29855	50
29500	50
29054	50
29606	50
29518	50
29157	50
29638	50
29024	50
29362	50
30524	50
29289	50
30178	50
29168	50
29272	50
29740	50
29111	50
29377	50
29277	50
29247	50
29952	50
29358	50
29334	50
29815	50
29364	50
29603	50
29180	50
29587	50
29583	50
30002	50
29266	50
29465	50
29416	50
29428	50
29793	50
29272	50
29933	50
29432	50
