"rCRA"	"rError"
28007	20
28308	20
28049	20
28444	20
27670	20
28181	20
28433	20
28198	20
28289	20
28313	20
27731	20
28038	20
28087	20
27867	20
27810	20
28566	20
27585	20
27578	20
28452	20
28377	20
27869	20
28145	20
27979	20
27496	20
28012	20
27535	20
27710	20
28190	20
27487	20
28053	20
27896	20
27997	20
27651	20
27722	20
27862	20
27659	20
28037	20
28441	20
27637	20
27654	20
28029	20
28245	20
27602	20
27491	20
28264	20
27530	20
27916	20
28426	20
28253	20
28310	20
27633	20
27708	20
28302	20
27997	20
28389	20
28244	20
28193	20
28180	20
28222	20
28425	20
27545	20
27978	20
27571	20
28259	20
28194	20
28452	20
28059	20
27990	20
27573	20
28119	20
27776	20
27299	20
28064	20
27571	20
27510	20
28224	20
27823	20
27876	20
28219	20
27576	20
