"rCRA"	"rError"
2946	50
2444	50
2586	50
2954	50
2721	50
2780	50
3094	50
3196	50
2823	50
2833	50
2841	50
2923	50
2931	50
2824	50
2519	50
3311	50
2651	50
2518	50
2574	50
2501	50
2481	50
3098	50
2521	50
3011	50
2908	50
2696	50
2833	50
2697	50
2476	50
2895	50
3180	50
2459	50
2665	50
2887	50
2824	50
2630	50
3259	50
2719	50
2434	50
2501	50
2673	50
2515	50
2902	50
2474	50
2472	50
3180	50
2910	50
2778	50
2681	50
2994	50
2916	50
2691	50
2458	50
2619	50
2751	50
2945	50
3015	50
2946	50
2910	50
2466	50
2449	50
2460	50
2865	50
3059	50
2520	50
2759	50
2795	50
2853	50
2933	50
2885	50
3074	50
2879	50
2412	50
2819	50
2888	50
2469	50
2505	50
2821	50
3100	50
3178	50
