"rCRA"	"rError"
33551	50
33491	50
33656	50
33346	50
33577	50
33432	50
33565	50
33433	50
33457	50
33489	50
33660	50
33237	50
33580	50
33630	50
33631	50
33593	50
33779	50
33382	50
33445	50
33360	50
33263	50
33435	50
33621	50
33650	50
33367	50
33500	50
33551	50
33807	50
33367	50
33553	50
33358	50
33593	50
33461	50
33337	50
33449	50
33465	50
33467	50
33652	50
33325	50
33411	50
33245	50
33687	50
33465	50
33438	50
33500	50
33692	50
33165	50
33534	50
33487	50
33564	50
33524	50
33380	50
33504	50
33379	50
33188	50
33640	50
33544	50
33476	50
33931	50
33415	50
33501	50
33258	50
33630	50
33351	50
33257	50
33192	50
33368	50
33905	50
33634	50
33295	50
33451	50
33534	50
33859	50
33578	50
33585	50
33490	50
33567	50
33572	50
33544	50
33638	50
