"rCRA"	"rError"
32063	50
31829	50
32490	50
32605	50
32643	50
32383	50
31857	50
32240	50
32000	50
32386	50
32045	50
31882	50
31978	50
32365	50
32608	50
32318	50
32484	50
32013	50
32247	50
32515	50
31754	50
32644	50
32094	50
32605	50
31786	50
32048	50
32351	50
32030	50
32026	50
32590	50
32445	50
31848	50
32403	50
31459	50
32031	50
32075	50
31803	50
32103	50
32365	50
32124	50
31879	50
32297	50
32163	50
32780	50
32401	50
32391	50
32869	50
32520	50
32499	50
32200	50
32276	50
31855	50
32205	50
32379	50
31722	50
32060	50
31918	50
32433	50
32603	50
32680	50
32207	50
32043	50
32474	50
31945	50
32586	50
32178	50
31700	50
31551	50
32011	50
31565	50
32344	50
32457	50
32636	50
32809	50
32175	50
31648	50
31802	50
32358	50
31883	50
32376	50
