"rCRA"	"rError"
33527	50
33682	50
33550	50
33717	50
33336	50
33917	50
34268	50
33412	50
34171	50
33854	50
34046	50
33463	50
33346	50
33654	50
33778	50
33440	50
33584	50
33626	50
33692	50
33739	50
33905	50
34155	50
33637	50
33651	50
33448	50
33486	50
33464	50
33632	50
33476	50
33670	50
33511	50
33573	50
33335	50
34301	50
33441	50
33649	50
34581	50
33840	50
33710	50
33766	50
33617	50
33868	50
34507	50
33554	50
33612	50
33609	50
33651	50
33541	50
34089	50
33801	50
33476	50
33654	50
33706	50
34069	50
33494	50
33503	50
34226	50
33836	50
33849	50
33645	50
34187	50
33630	50
33659	50
33575	50
33918	50
33464	50
33602	50
33618	50
34247	50
34187	50
33714	50
34178	50
33642	50
33603	50
33799	50
33584	50
33561	50
33604	50
33489	50
33634	50
