"rCRA"	"rError"
2467	50
2403	50
2410	50
2996	50
2887	50
2407	50
2948	50
2450	50
2307	50
2754	50
2663	50
2989	50
2731	50
2977	50
2722	50
2952	50
2835	50
3020	50
2796	50
2721	50
2459	50
2889	50
2676	50
2807	50
2823	50
2489	50
2741	50
2840	50
2467	50
2505	50
2393	50
2407	50
2451	50
2462	50
3138	50
2482	50
2841	50
2801	50
2462	50
3078	50
2433	50
2512	50
3103	50
2963	50
2826	50
2675	50
2950	50
2928	50
3100	50
2747	50
2691	50
3098	50
2571	50
2936	50
2929	50
2972	50
3024	50
3019	50
2472	50
2702	50
2386	50
2544	50
2347	50
2528	50
2519	50
2505	50
2917	50
2750	50
3062	50
2874	50
2881	50
3061	50
2882	50
2970	50
2970	50
2912	50
2548	50
2923	50
2931	50
2902	50
