"rCRA"	"rError"
1627	20
1894	20
1275	20
1245	20
981	20
1592	20
1767	20
1464	20
1588	20
1625	20
1102	20
1540	20
1133	20
1242	20
1542	20
1561	20
1052	20
1510	20
1623	20
1313	20
1242	20
1862	20
1293	20
1724	20
969	20
1707	20
1586	20
951	20
1663	20
1756	20
1271	20
1548	20
1702	20
1212	20
1530	20
1737	20
1062	20
980	20
1119	20
918	20
1433	20
1808	20
1757	20
1960	20
1300	20
1788	20
1287	20
1883	20
1282	20
1698	20
1478	20
1514	20
1725	20
1361	20
1789	20
929	20
1199	20
1141	20
1071	20
1241	20
1140	20
1440	20
1206	20
1672	20
1051	20
1186	20
1008	20
1628	20
1460	20
1585	20
1876	20
1339	20
1706	20
1226	20
1495	20
1297	20
1283	20
1731	20
1163	20
1655	20
