"rCRA"	"rError"
34668	50
34014	50
33536	50
34505	50
34589	50
34358	50
33455	50
34449	50
34057	50
33547	50
33713	50
34420	50
33643	50
34104	50
33690	50
34171	50
33779	50
34517	50
34293	50
34775	50
33622	50
33821	50
34472	50
33734	50
34325	50
34418	50
33677	50
33683	50
34017	50
34338	50
33464	50
34255	50
34019	50
34615	50
33922	50
33695	50
34218	50
34381	50
34425	50
34164	50
34661	50
33988	50
34480	50
33874	50
33685	50
33671	50
34257	50
33916	50
33754	50
34507	50
34137	50
34313	50
33877	50
34368	50
34687	50
34068	50
34376	50
33800	50
34200	50
34389	50
33680	50
33535	50
34627	50
33803	50
34297	50
33686	50
33975	50
33443	50
33685	50
33734	50
33773	50
34650	50
34473	50
34050	50
34246	50
34183	50
34290	50
33588	50
34525	50
33561	50
