"rCRA"	"rError"
32247	20
32311	20
31924	20
31715	20
31672	20
31990	20
31495	20
32390	20
31736	20
31432	20
31690	20
32081	20
32083	20
31556	20
31812	20
32222	20
32183	20
32239	20
32344	20
31362	20
32303	20
31760	20
32263	20
32078	20
32157	20
31440	20
32266	20
31596	20
31583	20
31818	20
32231	20
31958	20
32154	20
32280	20
32177	20
31751	20
32408	20
32374	20
32482	20
31796	20
31924	20
31739	20
31988	20
32395	20
32168	20
32178	20
32154	20
31879	20
32050	20
32407	20
32244	20
32274	20
32363	20
31612	20
32236	20
31992	20
32120	20
31526	20
32082	20
32364	20
32124	20
32130	20
31728	20
31490	20
32082	20
31507	20
31343	20
32177	20
32065	20
31493	20
32131	20
32381	20
31661	20
31563	20
32271	20
32052	20
31788	20
32205	20
32076	20
31782	20
