"rCRA"	"rError"
8714	50
8691	50
8242	50
8277	50
8180	50
8250	50
8380	50
7954	50
8194	50
8461	50
8723	50
8306	50
8306	50
8430	50
8758	50
8252	50
8114	50
8723	50
8157	50
8705	50
8160	50
7907	50
8356	50
8899	50
8144	50
8065	50
7911	50
8001	50
8176	50
8309	50
8291	50
8664	50
7913	50
7891	50
8275	50
8283	50
8732	50
8748	50
8144	50
8666	50
8386	50
7972	50
8694	50
8104	50
8670	50
8179	50
8109	50
8175	50
8703	50
8093	50
8252	50
8712	50
8321	50
8223	50
8456	50
7893	50
8801	50
8034	50
8613	50
8249	50
8724	50
8287	50
7939	50
8193	50
8676	50
8766	50
7971	50
8452	50
8716	50
8017	50
8450	50
8216	50
8008	50
8297	50
8345	50
8478	50
8497	50
8244	50
8227	50
7873	50
