"rCRA"	"rError"
31438	20
31677	20
31231	20
31265	20
31460	20
31475	20
31408	20
31417	20
31897	20
31790	20
32036	20
31493	20
31349	20
31555	20
31448	20
31354	20
31747	20
31181	20
31487	20
31511	20
31461	20
31752	20
31435	20
31738	20
31067	20
31372	20
31022	20
31348	20
31239	20
31413	20
31284	20
31480	20
31405	20
30790	20
31731	20
31255	20
31367	20
31427	20
31504	20
32043	20
31063	20
31389	20
31383	20
31571	20
32064	20
31258	20
31417	20
31545	20
31388	20
31971	20
31240	20
31537	20
31225	20
31627	20
31054	20
31614	20
31056	20
30982	20
31448	20
31344	20
31480	20
31449	20
31905	20
32015	20
31210	20
31399	20
31495	20
31281	20
31747	20
31633	20
31543	20
31448	20
31533	20
31282	20
31382	20
31307	20
31465	20
31192	20
31262	20
31787	20
