"rCRA"	"rError"
22411	50
22453	50
22777	50
22490	50
23092	50
22999	50
22413	50
22389	50
22848	50
22573	50
22471	50
22842	50
22555	50
22639	50
22427	50
22333	50
22294	50
22641	50
22571	50
22557	50
22808	50
22282	50
23127	50
22707	50
22385	50
22437	50
22278	50
22397	50
22449	50
23084	50
22942	50
23139	50
22730	50
22906	50
22638	50
22367	50
22506	50
22320	50
22635	50
22841	50
22519	50
22417	50
22180	50
22288	50
22513	50
22575	50
22782	50
22677	50
22429	50
22487	50
22607	50
23105	50
22330	50
22423	50
23260	50
22424	50
22451	50
22622	50
22430	50
22540	50
23143	50
22363	50
22509	50
22156	50
22213	50
22279	50
23075	50
22383	50
22369	50
22743	50
22572	50
22115	50
22513	50
22342	50
22390	50
22394	50
22541	50
22373	50
23209	50
22405	50
