"rCRA"	"rError"
7284	50
7503	50
7179	50
7084	50
7027	50
6962	50
7517	50
7115	50
7268	50
7649	50
7721	50
7477	50
7095	50
7668	50
7277	50
7274	50
7643	50
7035	50
7055	50
7143	50
7101	50
7228	50
7150	50
7725	50
7402	50
6928	50
6938	50
7131	50
7518	50
7702	50
7572	50
6996	50
6980	50
7445	50
7444	50
7837	50
7404	50
7700	50
7318	50
7178	50
7340	50
7754	50
7326	50
7006	50
7473	50
7756	50
7294	50
7079	50
6976	50
7629	50
7092	50
7521	50
7512	50
7234	50
7680	50
7178	50
7608	50
7666	50
7463	50
6890	50
7820	50
6857	50
7396	50
7472	50
7649	50
7643	50
7000	50
7668	50
7524	50
7891	50
6876	50
7706	50
7408	50
7007	50
7001	50
7047	50
7745	50
7646	50
6932	50
7115	50
