"rCRA"	"rError"
4041	20
4201	20
4428	20
4516	20
4518	20
4356	20
4465	20
4134	20
4365	20
4214	20
4303	20
4093	20
4339	20
4520	20
4469	20
4539	20
4447	20
3875	20
4425	20
4305	20
4385	20
4004	20
4481	20
4096	20
4217	20
3948	20
4403	20
4473	20
4019	20
4511	20
4437	20
4160	20
4117	20
3867	20
4512	20
4400	20
4123	20
4399	20
3872	20
4040	20
4148	20
4424	20
4052	20
4374	20
4133	20
4074	20
4119	20
4505	20
4004	20
3886	20
4113	20
3895	20
3923	20
4413	20
4314	20
3818	20
4126	20
4115	20
4092	20
4418	20
4199	20
3872	20
4244	20
4022	20
4150	20
3859	20
4462	20
4138	20
4001	20
4182	20
3962	20
3999	20
4416	20
4001	20
4009	20
3895	20
4096	20
4103	20
4128	20
3882	20
