"rCRA"	"rError"
3412	20
2890	20
3110	20
3142	20
3319	20
3397	20
2971	20
2877	20
3660	20
3025	20
3054	20
3289	20
3422	20
3481	20
2907	20
3583	20
3514	20
3049	20
3211	20
3364	20
3004	20
2881	20
2918	20
3281	20
2909	20
3295	20
3423	20
3407	20
2939	20
3535	20
3337	20
3245	20
3591	20
3605	20
3203	20
3341	20
3515	20
3579	20
3104	20
3442	20
3249	20
2898	20
3573	20
3341	20
3651	20
3496	20
3376	20
3573	20
3494	20
3542	20
3220	20
3018	20
3218	20
2884	20
3026	20
3353	20
3097	20
3347	20
3518	20
3401	20
3307	20
2925	20
3358	20
3614	20
3486	20
3004	20
3012	20
3522	20
3319	20
2930	20
3289	20
3054	20
3166	20
3034	20
3215	20
3522	20
3363	20
3474	20
2985	20
3621	20
