"rCRA"	"rError"
33384	20
33371	20
33043	20
33339	20
33169	20
33381	20
33157	20
33326	20
33398	20
33345	20
33439	20
33425	20
33373	20
33324	20
33213	20
33316	20
33288	20
33310	20
33409	20
33352	20
33383	20
33380	20
33573	20
33432	20
33368	20
33537	20
33448	20
33331	20
33392	20
33182	20
33326	20
33166	20
33376	20
33843	20
33500	20
33283	20
33167	20
33543	20
33127	20
33396	20
33499	20
33221	20
33171	20
33315	20
33269	20
33527	20
33216	20
33602	20
33360	20
33175	20
33338	20
33310	20
33417	20
33349	20
33324	20
33508	20
33248	20
33396	20
33409	20
33458	20
33264	20
33340	20
33370	20
33048	20
33411	20
33400	20
33355	20
33464	20
33391	20
33294	20
33242	20
33115	20
33380	20
33500	20
33414	20
33418	20
33584	20
33346	20
33590	20
33311	20
