"rCRA"	"rError"
31880	50
32110	50
32263	50
32184	50
31684	50
31438	50
31891	50
32048	50
32236	50
31326	50
31514	50
31366	50
31768	50
31491	50
32109	50
32160	50
32143	50
31485	50
31545	50
31486	50
31729	50
31379	50
32483	50
32181	50
32119	50
31269	50
31320	50
32105	50
32387	50
32040	50
31857	50
31884	50
32229	50
31389	50
31228	50
31292	50
31749	50
31808	50
31590	50
32247	50
31457	50
32117	50
31778	50
31293	50
31529	50
31332	50
31732	50
31716	50
31979	50
32228	50
31265	50
32392	50
31342	50
31350	50
31429	50
31944	50
31350	50
31519	50
32074	50
31829	50
32087	50
32366	50
31932	50
31670	50
31424	50
31565	50
31583	50
31270	50
31432	50
32372	50
32212	50
31681	50
31360	50
32233	50
31330	50
31849	50
31544	50
31278	50
31457	50
31186	50
