"rCRA"	"rError"
14630	20
14971	20
14514	20
14591	20
14441	20
14469	20
14429	20
14486	20
14505	20
14572	20
14357	20
14555	20
15050	20
14520	20
14556	20
14431	20
14438	20
14586	20
14746	20
14386	20
14430	20
14635	20
14694	20
14412	20
14494	20
14661	20
14609	20
14472	20
14686	20
14534	20
15087	20
14480	20
14653	20
14587	20
14503	20
14684	20
14456	20
14570	20
14372	20
14549	20
14408	20
14612	20
15210	20
14674	20
14638	20
14712	20
14468	20
14471	20
14478	20
14533	20
15283	20
14574	20
14790	20
14528	20
14454	20
14387	20
14417	20
14526	20
14533	20
14506	20
14422	20
14277	20
14923	20
14319	20
14533	20
15016	20
14502	20
14769	20
15043	20
14673	20
14631	20
14290	20
14405	20
14767	20
14578	20
14454	20
14489	20
14738	20
14742	20
14727	20
