"rCRA"	"rError"
25976	20
25602	20
25732	20
26059	20
26425	20
25383	20
26010	20
26254	20
25964	20
26161	20
26382	20
26040	20
26036	20
26254	20
25582	20
25330	20
26330	20
25589	20
25648	20
25982	20
26313	20
26250	20
26284	20
25519	20
25878	20
26052	20
26243	20
26062	20
25771	20
25968	20
26196	20
25999	20
26076	20
25648	20
26356	20
26194	20
26098	20
25912	20
26333	20
26240	20
26069	20
26415	20
25520	20
25418	20
26314	20
26122	20
25830	20
25944	20
25401	20
26383	20
26301	20
25981	20
26307	20
25618	20
25880	20
26102	20
25608	20
25614	20
26259	20
25791	20
25528	20
26309	20
26293	20
26130	20
26042	20
26404	20
26139	20
26358	20
25463	20
26353	20
25409	20
26256	20
25703	20
26028	20
26270	20
26211	20
25925	20
25947	20
26342	20
26186	20
