"rCRA"	"rError"
8020	50
8218	50
7937	50
7997	50
8295	50
8352	50
8194	50
7972	50
8163	50
7851	50
8012	50
8209	50
7961	50
7945	50
8007	50
7927	50
8278	50
7970	50
8179	50
8313	50
8273	50
8168	50
8288	50
8326	50
8021	50
8299	50
7955	50
7929	50
7883	50
7872	50
7906	50
7941	50
7869	50
8386	50
8188	50
8184	50
7720	50
8102	50
8267	50
7905	50
7965	50
8422	50
7848	50
7802	50
8112	50
8046	50
7888	50
8311	50
7972	50
7888	50
7898	50
8135	50
7900	50
8022	50
8366	50
8233	50
7870	50
8109	50
8292	50
8109	50
7971	50
8345	50
8281	50
8007	50
8229	50
7941	50
8300	50
7856	50
8245	50
7895	50
7807	50
8289	50
8375	50
8102	50
7940	50
7912	50
8157	50
7929	50
8048	50
8008	50
