"rCRA"	"rError"
33405	20
33415	20
33436	20
33333	20
33498	20
33512	20
33401	20
33452	20
33551	20
33734	20
33615	20
33417	20
33417	20
33513	20
33499	20
33533	20
33630	20
33415	20
33359	20
33506	20
33525	20
33503	20
33413	20
33697	20
33380	20
33485	20
33256	20
33622	20
33492	20
33214	20
33340	20
33492	20
33499	20
33382	20
33562	20
33670	20
33415	20
33837	20
33450	20
33267	20
33214	20
33407	20
33607	20
33486	20
33512	20
33562	20
33247	20
33591	20
33384	20
33391	20
33345	20
33322	20
33414	20
33287	20
33461	20
33492	20
33405	20
33348	20
33499	20
33596	20
33237	20
33750	20
33454	20
33335	20
33281	20
33388	20
33612	20
33507	20
33487	20
33527	20
33480	20
33747	20
33455	20
33299	20
33362	20
33393	20
33525	20
33326	20
33328	20
33687	20
